lambda,T,S3/T,r_c,phi_esc,Gamma_H4
0.4,17672.149999999543,142.68391445104862,0.39613711712545824,63606.30150530928,3.4017394827517425e-25
0.4,17672.12499999954,141.92007354116924,0.4017146466401935,63640.637137669866,7.243253810713488e-25
0.4,17672.09999999954,141.1496982807948,0.4062000892124481,63675.077633512126,1.5522267394704722e-24
0.4,17672.07499999954,140.37300540784386,0.38335644138240355,63709.508969421935,3.347122430172461e-24
0.4,17672.049999999537,139.58098493558677,0.4151780216761928,63744.58337987061,7.327456546061642e-24
0.4,17672.024999999536,138.7861773564788,0.4205289301514457,63779.83975309422,1.608463732958879e-23
0.4,17671.999999999534,137.99959453822612,0.42181110779912545,63814.993096832746,3.5019890810142344e-23
0.4,17671.974999999533,137.21222415398577,0.4065558619777531,63850.02178379471,7.630191428783209e-23
0.4,17671.94999999953,136.40595645066514,0.40157518145305676,63885.41929370202,1.6937581082286074e-22
0.4,17671.92499999953,135.6085975035661,0.4298885369101902,63921.46831102432,3.7266478370993044e-22
0.4,17671.89999999953,134.7957968144218,0.43444513779289556,63957.278933876325,8.325195483557897e-22
0.4,17671.874999999527,133.9790084850172,0.43873161001184646,63993.300564014266,1.867064238010483e-21
0.4,17671.849999999526,133.1536036224329,0.4198023496598467,64029.982554910275,4.222793337780248e-21
0.4,17671.824999999524,132.32934644354938,0.44543463079451784,64066.247953818354,9.539433375599638e-21
0.4,17671.799999999523,131.4945940686481,0.44986726852222425,64103.15241211371,2.1773390847323365e-20
0.4,17671.77499999952,130.67020579614223,0.45531245938405496,64139.90525646754,4.9187404126847306e-20
0.4,17671.74999999952,129.8274498417552,0.4617201604310245,64177.24090077066,1.1314637207803962e-19
0.4,17671.72499999952,129.00295034655187,0.46615432414452357,64214.64212020894,2.5560151960739727e-19
0.4,17671.699999999517,128.17607398115135,0.468864049218359,64252.531111516124,5.787350692876448e-19
0.4,17671.674999999515,127.34011952267534,0.4713330291553334,64290.623789529665,1.3221026717881892e-18
0.4,17671.649999999514,126.50468323137194,0.47880236572674556,64329.633798326875,3.0185621499953918e-18
0.4,17671.624999999513,125.6414643682878,0.4840156259950778,64368.46597644592,7.08318251330424e-18
0.4,17671.59999999951,124.78736784008608,0.4416041972556264,64407.13635882458,1.6470691623054893e-17
0.4,17671.57499999951,123.9188581627872,0.49117842193560746,64446.49795486507,3.88461968936658e-17
0.4,17671.549999999508,123.03292713861023,0.49546175449459423,64486.13440591066,9.320236552052959e-17
0.4,17671.524999999507,122.12630738679793,0.5004654037129446,64525.90240933101,2.282160776443164e-16
0.4,17671.499999999505,121.22297249688899,0.5055456158840944,64566.0662357795,5.569557500255503e-16
0.4,17671.474999999504,120.33891707190405,0.5087092491042465,64606.269181765856,1.3334918997852817e-15
0.4,17671.449999999502,119.43182355492317,0.5112253564875474,64646.84137622948,3.2659127634047577e-15
0.4,17671.4249999995,118.5256222606261,0.5124209526968213,64687.654709859686,7.990953711149804e-15
0.4,17671.3999999995,117.5999860267188,0.48918012975046654,64729.00065579472,1.9929087093918602e-14
0.4,17671.374999999498,116.67325958897025,0.5223359208184932,64770.267035420875,4.9751160697772237e-14
0.4,17671.349999999497,115.7325695595451,0.5264121681570708,64812.24007273457,1.259109919241434e-13
0.4,17671.324999999495,114.77816611822664,0.49388610292695584,64854.666933806446,3.2296753174020884e-13
0.4,17671.299999999494,113.83656657428135,0.540155727089924,64897.1903625154,8.179403885837595e-13
0.4,17671.274999999492,112.86826484352517,0.5504526194003534,64940.17662979951,2.1265832283184183e-12
0.4,17671.24999999949,111.88999652915005,0.554568210736232,64983.537050146995,5.582973613307378e-12
0.4,17671.22499999949,110.90995995031362,0.5091727074676026,65026.89446097271,1.468103006379049e-11
0.4,17671.199999999488,109.90170329944944,0.5188876370308011,65071.01314020835,3.969037319934213e-11
0.4,17671.174999999486,108.9248184599589,0.6039399098058637,65114.79722914059,1.0402124616383817e-10
0.4,17671.149999999485,107.89350982418298,0.5225625173569075,65159.70757166735,2.8761660710462785e-10
0.4,17671.124999999483,106.92016804385811,0.5398408634510233,65204.71396781751,7.50974054272625e-10
0.4,17671.099999999482,105.87361663655551,0.6329526109369488,65250.5235107693,2.1072989484011435e-09
0.4,17671.07499999948,104.85324909733026,0.5406309013566193,65296.70013969665,5.761756496435145e-09
0.4,17671.04999999948,103.81349756878795,0.6871976902573783,65343.702944619356,1.6055309786758076e-08
0.4,17671.024999999478,102.79890463800191,0.543691556037451,65390.981004508336,4.363654319835698e-08
0.4,17670.999999999476,101.73478270032105,0.4906538597932896,65438.64368397827,1.2451212046092905e-07
0.4,17670.974999999475,100.67543657547614,0.5893955283569212,65487.26082962763,3.535561839384013e-07
0.4,17670.949999999473,99.56288401041702,0.5878825176756738,65535.9552086355,1.0577726651664243e-06
0.4,17670.92499999947,98.48639579045779,0.586622076910859,65584.78227768932,3.0536618265564124e-06
0.4,17670.89999999947,97.35271001199129,0.6765590768447551,65634.73334694238,9.324588216076017e-06
0.4,17670.87499999947,96.21748683349837,0.6581098573335511,65685.07514993349,2.8510662680945118e-05
0.4,17670.849999999467,95.1229414884736,0.5798066649491048,65735.80678469289,8.373494729994536e-05
0.4,17670.824999999466,93.98683974182622,0.6946454130762358,65787.53820257397,0.00025614133940871146
0.4,17670.799999999464,92.81466283870404,0.6564865694392802,65839.53561984347,0.0008116550517088679
0.4,17670.774999999463,91.6167630958542,0.575047373874336,65891.80255930667,0.002637228831301894
0.4,17670.74999999946,90.39388515156382,0.5887818777741959,65944.79555260726,0.008779719971107694
0.4,17670.72499999946,89.19694920020015,0.6135556881882499,65999.47284667943,0.02848507103846196
0.4,17670.69999999946,87.99190505535685,0.6074911250013215,66054.39634037414,0.09313179031042654
0.4,17670.674999999457,86.57878676546994,0.6308538042528122,66109.9009285657,0.373472073162723
0.4,17670.649999999456,85.46698423739694,0.6271494382320695,66165.31962831544,1.1134884174212363
0.4,17670.624999999454,84.15369987175995,0.6113120026611122,66223.97621056117,4.045271284808274
0.4,17670.599999999453,82.85800189967598,0.6605573293206385,66282.34989877435,14.439479402254667
0.4,17670.57499999945,81.56827982189576,0.6729248560772167,66341.23017917293,51.2210563225987
0.4,17670.54999999945,80.17590218564504,0.6913331582646768,66401.45799450463,200.8777451994836
0.4,17670.52499999945,78.83342436734486,0.6982385804562612,66462.91158232685,749.8249378211488
0.4,17670.499999999447,77.41667118926784,0.696280913179704,66524.78133956104,3009.0656434706366
0.4,17670.474999999446,76.03021268223235,0.69813892157894,66588.41024871089,11716.23438963019
0.4,17670.449999999444,74.58031750520684,0.6342851462076752,66652.43506264119,48520.36980145101
0.4,17670.424999999443,73.0787680903217,0.8817977856032461,66719.0503272732,211245.15371150416
0.4,17670.39999999944,71.55847083713874,0.8271906933770599,66785.62847151663,936150.6754776238
0.4,17670.37499999944,70.0882733707009,0.6692265823601183,66855.0197455171,3947466.099669618
0.4,17670.34999999944,68.4241285586967,0.8538159449496572,66925.50626604386,20109011.887494702
0.4,17670.324999999437,66.92199759938823,0.9004428071549405,66996.2759724047,87356432.81100544
0.4,17670.299999999435,65.39961072581626,0.8091197881433075,67069.00135479742,386781820.3446602
0.4,17670.274999999434,63.726092882210025,0.9388225704821255,67144.59134180991,1983244933.424285
0.4,17670.249999999432,62.02649063643941,0.7754676585531446,67222.06992804294,10420574176.359364
0.4,17670.22499999943,60.345879108037785,1.0905889551634114,67300.87213879179,53687739304.13564
0.4,17670.19999999943,58.315253916717104,0.9021406829017402,67383.01701822021,388565111412.9362
0.4,17670.174999999428,56.363117072343336,0.9576999542917551,67467.61352981823,2600655660262.165
0.4,17670.149999999427,54.490726524721666,0.8769143570510296,67555.25163754998,16078320120861.8
0.4,17670.124999999425,52.489393105271105,0.9305975547615707,67644.51751408282,112468189369938.06
0.4,17670.099999999424,50.3315651333067,0.9476758157856205,67740.0900739,913720467236098.6
0.4,17670.074999999422,48.1085532748088,1.3145365462606937,67838.07128061776,7885431632511892.0
0.4,17670.04999999942,45.92060538965696,0.9585209245343177,67941.98091641559,6.557143197383032e+16
0.4,17670.02499999942,43.668440005364346,1.1827696975408464,68048.01187121958,5.781696868315936e+17
0.4,17669.999999999418,40.94402903134674,1.5959168256666658,68161.03169915256,8.003572088404299e+18
0.4,17669.974999999416,38.49938696276346,1.1369492279938889,68282.73481182894,8.411449082438038e+19
0.4,17669.949999999415,35.154307624177115,1.4180504866686534,68412.22277073089,2.0816368278186308e+21
0.4,17669.924999999414,32.42993550800247,1.4780936788443801,68554.78031572241,2.8121182958068915e+22
0.4,17669.899999999412,30.102972644101545,2.5107896509990493,68705.27400616615,2.5769928163741357e+23
0.4,17669.87499999941,25.440306568523038,1.6135841756149054,68877.46139390147,2.120558864266894e+25
0.4,17669.84999999941,18.500471879653503,3.3084615808038196,69071.09751386444,1.3579084265461098e+28
0.4,17669.824999999408,14.502364791497737,2.5026356151146856,69312.65518822293,5.135797611348371e+29
0.4,17669.799999999406,14.438578367489434,1.8446769819048248,69482.29378321528,5.4379592519823345e+29
0.45,15799.975,222.20110652922014,0.19360203688674038,58931.14144532296,1.235515392124198e-59
0.45,15799.95,221.91825122466466,0.18706399960565637,58944.94050792274,1.6362818591666087e-59
0.45,15799.925000000001,221.63061005466673,0.19066479975556502,58959.250885956964,2.1773659170311975e-59
0.45,15799.900000000001,221.34497090635753,0.1913070734020905,58973.33214474214,2.8916122329680217e-59
0.45,15799.875000000002,221.05808909865294,0.19062729115003488,58987.444320269045,3.8448873446045655e-59
0.45,15799.850000000002,220.77366721674824,0.18898384729150783,59001.30321782626,5.0999393905172005e-59
0.45,15799.825000000003,220.48605562319898,0.18941098976577053,59015.437332711466,6.786114435553089e-59
0.45,15799.800000000003,220.19692494644266,0.19116607102543087,59029.83090524411,9.04339436420863e-59
0.45,15799.775000000003,219.9106899082257,0.190054253809529,59043.75994361483,1.2016878102328572e-58
0.45,15799.750000000004,219.62057960223368,0.19014806395190997,59058.18771828964,1.6029583958593656e-58
0.45,15799.725000000004,219.33187984734437,0.1897691938443028,59072.392495893,2.135223318021476e-58
0.45,15799.700000000004,219.042921610147,0.18957316775655625,59086.61499860919,2.844950514662983e-58
0.45,15799.675000000005,218.75391298472167,0.18936233084278764,59100.85541489381,3.7907638403709606e-58
0.45,15799.650000000005,218.46629990198693,0.19147729083204854,59114.87752416653,5.044007106128701e-58
0.45,15799.625000000005,218.17634270881803,0.19176987222742425,59129.1556417086,6.727203357458197e-58
0.45,15799.600000000006,217.88613354729387,0.19206836822783163,59143.451138929515,8.97430751820015e-58
0.45,15799.575000000006,217.59521544897976,0.1923724051126306,59157.76546341696,1.1980417350208872e-57
0.45,15799.550000000007,217.30685854974655,0.19269230782430335,59171.95669935467,1.5952808303609584e-57
0.45,15799.525000000007,217.01540287688297,0.19302661850261005,59186.30707536285,2.1307754137806408e-57
0.45,15799.500000000007,216.72360820508743,0.1933755444921486,59200.7027616825,2.846972281322476e-57
0.45,15799.475000000008,216.43228918986705,0.21178781092123924,59215.20653962164,3.802090730357196e-57
0.45,15799.450000000008,216.13975980232294,0.19413046017111502,59229.46919468339,5.0837307818660827e-57
0.45,15799.425000000008,215.84697004976366,0.19432462078174004,59243.893563088495,6.799135666286252e-57
0.45,15799.400000000009,215.55413574710025,0.19422893139229855,59258.336856616625,9.093747364396156e-57
0.45,15799.37500000001,215.26032602239206,0.19409589626328938,59272.79897789327,1.217451106872483e-56
0.45,15799.35000000001,214.9664911412475,0.1941585270543886,59287.27983538774,1.6299332091102769e-56
0.45,15799.32500000001,214.67234209898015,0.19437631332696992,59301.78011572125,2.182842273494962e-56
0.45,15799.30000000001,214.37743797086313,0.20655452094381496,59316.44562808781,2.9254946977651793e-56
0.45,15799.27500000001,214.08268774636295,0.2062268927061811,59330.98408684339,3.9202040305158094e-56
0.45,15799.250000000011,213.78797134976082,0.1961050636869624,59345.39468216828,5.252937134295886e-56
0.45,15799.225000000011,213.49195623830363,0.202516964378317,59360.118751771945,7.047816038610464e-56
0.45,15799.200000000012,213.19537808004125,0.1988709635859122,59374.71578943251,9.461248975938092e-56
0.45,15799.175000000012,212.89846339624162,0.19628101150728616,59389.33151756095,1.2705338601395047e-55
0.45,15799.150000000012,212.60428759053872,0.2146311807753697,59403.817573879234,1.7015380354907382e-55
0.45,15799.125000000013,212.30917594484524,0.19945971069472282,59418.2547912611,2.280864001997047e-55
0.45,15799.100000000013,212.01006349673986,0.20010463082555424,59432.93068457689,3.0695951143080515e-55
0.45,15799.075000000013,211.7147335180752,0.1962405657847966,59447.47556437269,4.115574193496057e-55
0.45,15799.050000000014,211.41460690027534,0.20128694882075304,59462.23596756387,5.544302046624263e-55
0.45,15799.025000000014,211.11262804587912,0.20188016163167216,59477.077560366626,7.482741056840108e-55
0.45,15799.000000000015,210.81595318006634,0.20243410055321148,59491.680967211905,1.0045836722821321e-54
0.45,15798.975000000015,210.5147335712429,0.20294651209086728,59506.50485092483,1.3547835567285635e-54
0.45,15798.950000000015,210.2146817273851,0.2034572064831002,59521.252952020135,1.824941089973315e-54
0.45,15798.925000000016,209.91154127543268,0.20394015885234673,59536.223832508884,2.4658022000617845e-54
0.45,15798.900000000016,209.61223514293115,0.20438995253572642,59550.90671871774,3.3190435878590946e-54
0.45,15798.875000000016,209.30954721555608,0.21454457959732387,59565.92001930205,4.482543548205167e-54
0.45,15798.850000000017,209.0060568042165,0.20524534191809407,59580.79955077164,6.058717872457374e-54
0.45,15798.825000000017,208.70347037134496,0.20556841286750002,59595.69958250341,8.181742318246045e-54
0.45,15798.800000000017,208.40429387511114,0.20558668791601345,59610.4640034267,1.1011316302199422e-53
0.45,15798.775000000018,208.09984151571663,0.20539677818985275,59625.535910138155,1.4897249755616718e-53
0.45,15798.750000000018,207.79735691972985,0.20539886991477946,59640.52661143917,2.0115143980733662e-53
0.45,15798.725000000019,207.49359364374388,0.205632707953821,59655.5114047727,2.71950662381907e-53
0.45,15798.700000000019,207.1913987549505,0.19567289142133648,59670.3579749749,3.6709586244105795e-53
0.45,15798.67500000002,206.88354761504175,0.2066631410009574,59685.544383208566,4.983175018422193e-53
0.45,15798.65000000002,206.5770239946139,0.20723873061368842,59700.59447734378,6.755523378631535e-53
0.45,15798.62500000002,206.27342018084695,0.19676169167896568,59715.503938444366,9.13169910703551e-53
0.45,15798.60000000002,205.9622866311256,0.20832441329702894,59730.79391381388,1.2436239595266482e-52
0.45,15798.57500000002,205.65903180062404,0.19639651800689953,59745.77487919509,1.6804606764572312e-52
0.45,15798.550000000021,205.34613159914153,0.20161712403715154,59761.36628389882,2.2925802384963652e-52
0.45,15798.525000000021,205.03875630149503,0.20318212085263598,59776.524296076124,3.1105511038612466e-52
0.45,15798.500000000022,204.7316103920279,0.20998746280813863,59791.541275980555,4.21939108554455e-52
0.45,15798.475000000022,204.42324260128424,0.21044574793598927,59806.74374910822,5.730434032964128e-52
0.45,15798.450000000023,204.11417065758584,0.21091902371696414,59821.96853289197,7.788024945129975e-52
0.45,15798.425000000023,203.80475341773894,0.21140777797790852,59837.21577656994,1.0588014154847421e-51
0.45,15798.400000000023,203.49406026014506,0.21473825768295354,59852.65179012324,1.441286207006991e-51
0.45,15798.375000000024,203.18601066151658,0.2124034188054698,59867.77845699202,1.9567927101102732e-51
0.45,15798.350000000024,202.87534979618283,0.21290631705295926,59883.094171589044,2.663566778817805e-51
0.45,15798.325000000024,202.5646672618205,0.21339894002504511,59898.43259506504,3.6256858431958376e-51
0.45,15798.300000000025,202.2476941974819,0.2077169744490483,59914.14733317377,4.966230817948166e-51
0.45,15798.275000000025,201.93591925234628,0.21164264793148238,59929.53136815415,6.767391242277003e-51
0.45,15798.250000000025,201.62654104419673,0.21487353447252863,59944.75601957869,9.199854750655948e-51
0.45,15798.225000000026,201.31493410160905,0.21511439229851287,59960.187837560625,1.253429285889433e-50
0.45,15798.200000000026,201.00151411008423,0.20684930348192593,59975.642956327596,1.7107977282743752e-50
0.45,15798.175000000027,200.68791405056768,0.20274786327385985,59991.122430429445,2.335465877077136e-50
0.45,15798.150000000027,200.371282612387,0.21524175604219856,60006.8038712767,3.19781586325896e-50
0.45,15798.125000000027,200.05485829164266,0.21569620751136726,60022.50085096238,4.377664520168985e-50
0.45,15798.100000000028,199.74301228264915,0.2126300972728509,60037.87868367433,5.965632103774969e-50
0.45,15798.075000000028,199.42745832287912,0.20829594702976492,60053.45179995693,8.159566766206668e-50
0.45,15798.050000000028,199.108240853142,0.21788535813479057,60069.22310558283,1.1200957738129429e-49
0.45,15798.025000000029,198.79226830181042,0.2186199763131623,60084.845186105274,1.5326497753535666e-49
0.45,15798.00000000003,198.4753846791767,0.21915215032193844,60100.49197275962,2.0990449083150163e-49
0.45,15797.97500000003,198.1538842451867,0.21956197024610655,60116.33451558856,2.8879438955538433e-49
0.45,15797.95000000003,197.8362624283201,0.22012415161572654,60132.02931465073,3.958059954558621e-49
0.45,15797.92500000003,197.5176412476023,0.22066118274510435,60147.74794636836,5.430064995095396e-49
0.45,15797.90000000003,197.1933212945308,0.21025312448537062,60163.837646276814,7.49172990506472e-49
0.45,15797.875000000031,196.8733038548219,0.21550863777670887,60179.60506773453,1.0292079028161641e-48
0.45,15797.850000000031,196.55546573406482,0.22239187858014883,60195.232321787735,1.4108574910872344e-48
0.45,15797.825000000032,196.2360032616242,0.22300559729675593,60211.052487544526,1.93714235004282e-48
0.45,15797.800000000032,195.90715591149606,0.2171205812634524,60227.22613345913,2.684619812465366e-48
0.45,15797.775000000032,195.59185906973153,0.2046010432119434,60242.766561028075,3.670814450261687e-48
0.45,15797.750000000033,195.26262257778765,0.2249908614872403,60259.0045595715,5.089179749420769e-48
0.45,15797.725000000033,194.9401442318162,0.22568076089645886,60274.92425366378,7.008399581436631e-48
0.45,15797.700000000033,194.61510914302877,0.23254686819964285,60291.02992541962,9.675868512949503e-48
0.45,15797.675000000034,194.29010964793835,0.22701321468294833,60307.001054961176,1.335807584882779e-47
0.45,15797.650000000034,193.96558024097644,0.22707002348636804,60323.09986598316,1.843289085407095e-47
0.45,15797.625000000035,193.64570735273972,0.2267101969829548,60339.01930556147,2.5318299853499e-47
0.45,15797.600000000035,193.31601395243194,0.21954233207621587,60355.406671789024,3.51160574350075e-47
0.45,15797.575000000035,192.99089091846426,0.2313278031625267,60371.48085049983,4.848480017949917e-47
0.45,15797.550000000036,192.66173936614305,0.22816041313128815,60387.58128881152,6.72108770408007e-47
0.45,15797.525000000036,192.33585524383278,0.21080632311718972,60403.55559055663,9.28674784567866e-47
0.45,15797.500000000036,192.00554190350618,0.2306969754905307,60419.86164383407,1.2888264259199299e-46
0.45,15797.475000000037,191.67555707987037,0.22101080057082081,60436.04197950289,1.7880585113021252e-46
0.45,15797.450000000037,191.34508914522962,0.232822073993216,60452.361475372956,2.481848442768981e-46
0.45,15797.425000000037,191.01431000754016,0.23344772080494938,60468.67160015188,3.4458862528719178e-46
0.45,15797.400000000038,190.6811069313196,0.23429415342725696,60485.08179110719,4.795888595686433e-46
0.45,15797.375000000038,190.34826059016746,0.22235258594213925,60501.559346693735,6.672391779611096e-46
0.45,15797.350000000039,190.01664190588664,0.23141097596994906,60517.876296208306,9.271778402578947e-46
0.45,15797.325000000039,189.68251652472603,0.21931885889567,60534.36611463697,1.291583831292928e-45
0.45,15797.30000000004,189.35013336358045,0.22705363122099836,60550.73847707213,1.796095778255931e-45
0.45,15797.27500000004,189.0179236113333,0.2380884781046783,60567.138641248086,2.4972364435831946e-45
0.45,15797.25000000004,188.68539002159542,0.21991224665965425,60583.42681201239,3.4731804424104294e-45
0.45,15797.22500000004,188.35284697270126,0.21325167557335542,60599.8845020262,4.830555557866746e-45
0.45,15797.20000000004,188.01567831408767,0.22305319092135234,60616.51158416309,6.749282950546926e-45
0.45,15797.175000000041,187.6807593597031,0.24087826048457014,60633.15747353834,9.409073675095624e-45
0.45,15797.150000000041,187.34274575166722,0.22245212413850146,60649.76399817888,1.3157314581863286e-44
0.45,15797.125000000042,187.0034962892311,0.23411775637204552,60666.66681289828,1.8421201228180842e-44
0.45,15797.100000000042,186.6671481104953,0.24223997820165133,60683.2702485696,2.5716780887296847e-44
0.45,15797.075000000043,186.3327154349105,0.24212397603842936,60699.90245786365,3.583339458296953e-44
0.45,15797.050000000043,185.9936667299698,0.24238735796180533,60716.69688344951,5.015863962270573e-44
0.45,15797.025000000043,185.65256919172037,0.24306065338630906,60733.584259187744,7.035322166648149e-44
0.45,15797.000000000044,185.3129743969361,0.2440460751556634,60750.30560047598,9.853095240557679e-44
0.45,15796.975000000044,184.97161514639032,0.24505512410074215,60767.18598879009,1.3823539673229142e-43
0.45,15796.950000000044,184.63479854595607,0.2459646522745232,60783.96771421409,1.93066448271081e-43
0.45,15796.925000000045,184.28745208212567,0.23705132624609293,60801.10511307092,2.7247585474404376e-43
0.45,15796.900000000045,183.94724844401725,0.24719799340484505,60817.94823641403,3.818300747531716e-43
0.45,15796.875000000045,183.6057474504788,0.24774735116391639,60835.020678864195,5.357582216375114e-43
0.45,15796.850000000046,183.2662535956694,0.22246897438698937,60851.725160312446,7.502409199574727e-43
0.45,15796.825000000046,182.92094100224088,0.24873531810959762,60868.9833509227,1.0566635826672052e-42
0.45,15796.800000000047,182.57575763455955,0.2491908049146223,60886.15321482109,1.4880404929519036e-42
0.45,15796.775000000047,182.23245959452618,0.24966726041143983,60903.15291331654,2.0915987940532656e-42
0.45,15796.750000000047,181.8881115886484,0.22917816397054652,60920.18338865033,2.9430113566955585e-42
0.45,15796.725000000048,181.54052885556783,0.25066556961467795,60937.56855759947,4.154285837910352e-42
0.45,15796.700000000048,181.195636797025,0.25118451440718104,60954.66395126525,5.84843345459262e-42
0.45,15796.675000000048,180.84774912245905,0.2517296824831707,60971.90552443356,8.257917867030255e-42
0.45,15796.650000000049,180.5016309302156,0.23594262593399623,60989.064830419615,1.1639573433748127e-41
0.45,15796.62500000005,180.14997835300053,0.24484971553254603,61006.57622897724,1.6496230451401341e-41
0.45,15796.60000000005,179.8031784941609,0.25350351097389856,61023.79995647185,2.326697678479082e-41
0.45,15796.57500000005,179.45316119456817,0.23649878650124767,61041.05839221319,3.292140879620067e-41
0.45,15796.55000000005,179.1015953487787,0.25382707939721205,61058.55731996379,4.665318313937964e-41
0.45,15796.52500000005,178.7454420999791,0.23500489351201043,61076.199880359316,6.641362801438307e-41
0.45,15796.500000000051,178.39667438256177,0.2549109000328219,61093.55871750381,9.385340162149367e-41
0.45,15796.475000000051,178.0443089884383,0.24537742894846565,61111.056959385394,1.3310354679941648e-40
0.45,15796.450000000052,177.69260543812672,0.2568782065238756,61128.48242448581,1.8864342740487307e-40
0.45,15796.425000000052,177.33980485375108,0.25790639276765126,61145.94361515632,2.6764774116173895e-40
0.45,15796.400000000052,176.98463071633012,0.2586950145291124,61163.59822724528,3.806317334717138e-40
0.45,15796.375000000053,176.62911235386605,0.25945226751150485,61181.067607642995,5.414919505789488e-40
0.45,15796.350000000053,176.27397129852926,0.2603286318692491,61198.74467047395,7.700411078344557e-40
0.45,15796.325000000053,175.91615829626613,0.2611965880373039,61216.44354859657,1.0979528445970635e-39
0.45,15796.300000000054,175.56086840496314,0.2620774763186966,61234.07675806872,1.561580439797693e-39
0.45,15796.275000000054,175.20072955250143,0.2380080018398887,61251.746694230686,2.231671217505297e-39
0.45,15796.250000000055,174.83868046368266,0.26381461504987236,61269.76236114479,3.195330605161822e-39
0.45,15796.225000000055,174.47939515995645,0.26465814579515895,61287.50265128801,4.562560276566938e-39
0.45,15796.200000000055,174.1164337584141,0.2509611820718681,61305.4971263449,6.53854962132561e-39
0.45,15796.175000000056,173.76006221351938,0.2325976298161322,61323.09123190631,9.30923878169524e-39
0.45,15796.150000000056,173.3941836751542,0.26720716509605985,61341.248993007284,1.3379420213160496e-38
0.45,15796.125000000056,173.02988227477957,0.24425132143796482,61359.134171835765,1.9198995768043853e-38
0.45,15796.100000000057,172.66576042633176,0.2688993331506336,61377.36402287572,2.7544794904861573e-38
0.45,15796.075000000057,172.30483946730035,0.2691093006082269,61395.32125891509,3.939305381638727e-38
0.45,15796.050000000057,171.93534983985052,0.25887251414497275,61413.622756312696,5.681797587088022e-38
0.45,15796.025000000058,171.5717697161988,0.24087137182977747,61431.57099375825,8.147133475470502e-38
0.45,15796.000000000058,171.20543011638955,0.24124112488003024,61449.72344860106,1.1714099402020578e-37
0.45,15795.975000000059,170.8381013143926,0.222723447611031,61467.75028344179,1.685915598338033e-37
0.45,15795.950000000059,170.46969755401312,0.22188764918511888,61485.97776997712,2.4289718492266725e-37
0.45,15795.92500000006,170.09342052064247,0.27409963720527536,61504.769517698616,3.526917147511396e-37
0.45,15795.90000000006,169.72445181367038,0.22953749054261235,61522.91472418273,5.084156745009846e-37
0.45,15795.87500000006,169.35465666354258,0.22683036656808636,61541.25239505961,7.3349180714889085e-37
0.45,15795.85000000006,168.9777120436489,0.27689144267163207,61560.083235513936,1.0657268569208966e-36
0.45,15795.82500000006,168.6046948828702,0.2334942298054103,61578.42270522571,1.5424205853184593e-36
0.45,15795.800000000061,168.22866714042664,0.2454982053925648,61597.02338519041,2.2389909985840064e-36
0.45,15795.775000000061,167.851536863482,0.2800012054023745,61615.89684284616,3.2536675304798935e-36
0.45,15795.750000000062,167.46783394687296,0.23158939834603173,61634.955406469744,4.759042737755703e-36
0.45,15795.725000000062,167.10160953896798,0.22924917693748775,61652.85686198429,6.841320552133223e-36
0.45,15795.700000000063,166.7127457575371,0.2524530819441786,61672.132854152616,1.0057750127583718e-35
0.45,15795.675000000063,166.33246851715114,0.23352188287256664,61691.17359330863,1.4660971255791904e-35
0.45,15795.650000000063,165.96157126928512,0.2442061665712031,61709.334799636046,2.117309657898879e-35
0.45,15795.625000000064,165.57876359296276,0.2870223492044345,61728.46259327573,3.0940586128734523e-35
0.45,15795.600000000064,165.19115678161066,0.23534540569685586,61747.762906865624,4.5429141008643e-35
0.45,15795.575000000064,164.82426164976516,0.2383780877059549,61765.92199351929,6.534672452009124e-35
0.45,15795.550000000065,164.43471238627342,0.25524768092913985,61785.30586753755,9.612994986793537e-35
0.45,15795.525000000065,164.0577575570685,0.2887591017780853,61804.14309081569,1.396594317497632e-34
0.45,15795.500000000065,163.66954639195558,0.2356020355477486,61823.023251737926,2.0517391693754696e-34
0.45,15795.475000000066,163.28059089699877,0.2932076037892245,61842.479465008306,3.0164119466126887e-34
0.45,15795.450000000066,162.88647145405756,0.2377273129951712,61862.089148665575,4.457357625347707e-34
0.45,15795.425000000067,162.51106482789143,0.2381934967974683,61880.5186188674,6.465597088625272e-34
0.45,15795.400000000067,162.11990191111371,0.2695579475552039,61900.15933263265,9.526116289673017e-34
0.45,15795.375000000067,161.73508879508387,0.26172324587323337,61919.212258515094,1.3947206167631752e-33
0.45,15795.350000000068,161.35324281531624,0.2532118356227537,61938.412647411176,2.036002201901189e-33
0.45,15795.325000000068,160.9587555012809,0.24841983902045775,61958.188194365684,3.009570481748185e-33
0.45,15795.300000000068,160.57177868914863,0.27257751192428165,61977.38103301521,4.415659555794701e-33
0.45,15795.275000000069,160.18147025379423,0.3016005055505365,61996.7629764607,6.500042833604947e-33
0.45,15795.25000000007,159.79376984017367,0.26474083091100886,62016.05259817837,9.543572343576457e-33
0.45,15795.22500000007,159.39601472509756,0.2510739211423508,62035.968337619306,1.4152315317546804e-32
0.45,15795.20000000007,159.00207765406643,0.2631477932301794,62055.44090930375,2.090727604726946e-32
0.45,15795.17500000007,158.61248753113188,0.30511776581522787,62074.919747687694,3.075341933524555e-32
0.45,15795.15000000007,158.2172510191793,0.3059894943475873,62094.526802099674,4.548983735758854e-32
0.45,15795.125000000071,157.8145784437673,0.2617702420593904,62114.5942660882,6.778444423960256e-32
0.45,15795.100000000071,157.4208844496549,0.3065151698463739,62134.218814898144,1.0011041508850197e-31
